outlet_name,outlet_address,category,item_order,item_name,item_description,price,is_veg,image_url,action_label,raw_text,source_url,scraped_at
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 1-2,151,Overload Chicken Dum Biryani(Boneless)(Serves 1-2),"Boneless Chicken Biryani I Served with 50% extra chicken + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+4 Angoori Gulab Jamun. An overload of boneless, succulent chicken chunks marinated in exquisite in-house spices and layered with aromatic long grain Basmati rice in the Dum style.",₹549/-,Non-Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/bbq0861.jpg,Add,"AddOverload Chicken Dum Biryani(Boneless)(Serves 1-2)Boneless Chicken Biryani I Served with 50% extra chicken + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+4 Angoori Gulab Jamun. An overload of boneless, succulent chicken chunks marinated in exquisite in-house spices and layered with aromatic long grain Basmati rice in the Dum style.Read more₹549/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 1-2,152,Overload Mutton Dum Biryani (Serves 1-2),Served with 50% extra Mutton+ Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions + 4 Angoori Gulab Jamun. A rich overload of succulent mutton pieces marinated in freshly roasted spices and cooked with aromatic long grain Basmati rice in the Dum style.,₹609/-,Non-Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/5230b2e6-e773-4548-b6b1-417e6b2760a5.jpg,Add,AddOverload Mutton Dum Biryani (Serves 1-2)Served with 50% extra Mutton+ Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions + 4 Angoori Gulab Jamun. A rich overload of succulent mutton pieces marinated in freshly roasted spices and cooked with aromatic long grain Basmati rice in the Dum style.Read more₹609/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 1-2,153,Overload Paneer Tikka Dum Biryani (Serves 1-2),"Served with 50% extra Paneer Tikka + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions + 4 Angoori Gulab Jamun . An overload of fire grilled Paneer Tikka layered with aromatic long grain Basmati rice and cooked in the Dum style, a combination of two of India's classic favourite dishes.",₹489/-,Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/bbq0739_1.jpg,Add,"AddOverload Paneer Tikka Dum Biryani (Serves 1-2)Served with 50% extra Paneer Tikka + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions + 4 Angoori Gulab Jamun . An overload of fire grilled Paneer Tikka layered with aromatic long grain Basmati rice and cooked in the Dum style, a combination of two of India's classic favourite dishes.Read more₹489/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 1-2,154,Overload Chicken Seekh Dum Biryani (Serves 1-2),Served with 50% extra Chicken Seekh+ Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions + 4 Angoori Gulab Jamun . A delectable overload of juicy Chicken Seekh embedded in layers of aromatic long grain Basmati rice and cooked in the Dum style.,₹509/-,Non-Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/bbq0986_1.jpg,Add,AddOverload Chicken Seekh Dum Biryani (Serves 1-2)Served with 50% extra Chicken Seekh+ Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions + 4 Angoori Gulab Jamun . A delectable overload of juicy Chicken Seekh embedded in layers of aromatic long grain Basmati rice and cooked in the Dum style.Read more₹509/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 1-2,155,Overload Mutton Seekh Dum Biryani (Serves 1-2),Served with 50% extra Mutton Seekh +Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+ 4 Angoori Gulab Jamun . A delicious overload of succulent Mutton Seekh embedded in layers of aromatic long grain Basmati rice and cooked in the Dum style.,₹609/-,Non-Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/bbq0986_1.jpg,Add,AddOverload Mutton Seekh Dum Biryani (Serves 1-2)Served with 50% extra Mutton Seekh +Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+ 4 Angoori Gulab Jamun . A delicious overload of succulent Mutton Seekh embedded in layers of aromatic long grain Basmati rice and cooked in the Dum style.Read more₹609/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Barbeque in a Box (Serves 2-3),156,Barbeque In A Box (Veg) Premium,"[Six Starters] - Tandoori Paneer Tikka (4 Pcs) + Churrasco Pineapple (6 Pcs) + Veg Kebabs (6 Pcs) + Veg Rolls (6 Pcs) + Cheese Triangle (6 Pcs) + Assorted Grilled Corn & Veg (2 Nos) [Main Course] - Paneer Butter Masala + Mix Veg + Dal Makhani + Veg Dum Biryani + Wheat Parathas (3 Nos) [Three Desserts] Angoori Jamun (8 Pcs) + Moong Dal Halwa + Brownie. Accompanied with Mint Chutney, Salan, Dips & Salad. Barbeque Nation buffet served at home.",₹1089/-,Veg,https://cdn.urbanpiper.com/media/bizmedia/2022/10/28/cho16x9jpg044_1666961873.jpg,Add,"AddBarbeque In A Box (Veg) Premium[Six Starters] - Tandoori Paneer Tikka (4 Pcs) + Churrasco Pineapple (6 Pcs) + Veg Kebabs (6 Pcs) + Veg Rolls (6 Pcs) + Cheese Triangle (6 Pcs) + Assorted Grilled Corn & Veg (2 Nos) [Main Course] - Paneer Butter Masala + Mix Veg + Dal Makhani + Veg Dum Biryani + Wheat Parathas (3 Nos) [Three Desserts] Angoori Jamun (8 Pcs) + Moong Dal Halwa + Brownie. Accompanied with Mint Chutney, Salan, Dips & Salad. Barbeque Nation buffet served at home.Read more₹1089/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Barbeque in a Box (Serves 2-3),157,Barbeque in a Box (Chicken Biryani Overload),"Serves 2-3 Chicken Dum Biryanis (3 Portions) + Tandoori Tangdi (2 Pcs) + Chicken Tikka (4 Pcs) + Fish Tikka (6 Pcs) + Chilly Garlic Prawns(6 Pcs) + Chicken Wings (6 Pcs) Angoori Gulab Jamun (8 Pcs) + Brownie + Moong Dal Halwa. Accompanied with Mint Chutney, Salan, Dips & Salad. A perfect Biryani & Kebabs Feast. Earlier called as Biryanis and Kebabs Box (Chicken) Premium",₹1249/-,Non-Veg,https://cdn.urbanpiper.com/media/bizmedia/2023/04/27/Biryanis_and_Kebabs_Box_Chicken_Premium_1682592968.jpg,Add,"AddBarbeque in a Box (Chicken Biryani Overload) Serves 2-3 Chicken Dum Biryanis (3 Portions) + Tandoori Tangdi (2 Pcs) + Chicken Tikka (4 Pcs) + Fish Tikka (6 Pcs) + Chilly Garlic Prawns(6 Pcs) + Chicken Wings (6 Pcs) Angoori Gulab Jamun (8 Pcs) + Brownie + Moong Dal Halwa. Accompanied with Mint Chutney, Salan, Dips & Salad. A perfect Biryani & Kebabs Feast. Earlier called as Biryanis and Kebabs Box (Chicken) PremiumRead more₹1249/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Barbeque in a Box (Serves 2-3),158,Barbeque in a Box (Mutton Biryani Overload),"Serves 2-3 Mutton Dum Biryani (3 Portions) +Tandoori Tangdi (2 Pcs) + Chicken Tikka (4 Pcs) + Fish Tikka (6 Pcs) + Chilly Garlic Prawns(6 Pcs) + Chicken Wings (6 Pcs) + Angoori Gulab Jamun (8 Pcs) + Brownie + Moong Dal Halwa. Accompanied with Mint Chutney, Raita, Salan, Dips & Salad. Relish biryani of Succulent mutton pieces marinated in freshly roasted spices and cooked with aromatic long grain Basmati rice in the Dum style. Earlier called as Biryanis and Kebabs Box (Mutton) Premium",₹1399/-,Non-Veg,https://cdn.urbanpiper.com/media/bizmedia/2022/10/28/cho16x9jpg031_1666964734.jpg,Add,"AddBarbeque in a Box (Mutton Biryani Overload)Serves 2-3 Mutton Dum Biryani (3 Portions) +Tandoori Tangdi (2 Pcs) + Chicken Tikka (4 Pcs) + Fish Tikka (6 Pcs) + Chilly Garlic Prawns(6 Pcs) + Chicken Wings (6 Pcs) + Angoori Gulab Jamun (8 Pcs) + Brownie + Moong Dal Halwa. Accompanied with Mint Chutney, Raita, Salan, Dips & Salad. Relish biryani of Succulent mutton pieces marinated in freshly roasted spices and cooked with aromatic long grain Basmati rice in the Dum style. Earlier called as Biryanis and Kebabs Box (Mutton) PremiumRead more₹1399/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Barbeque in a Box (Serves 2-3),159,Barbeque in a Box (NV) Premium (Prawns and Mutton),"[Six Starters] - Chilly Garlic Prawns (6 Pcs) + Chicken Tikka (4 Pcs) + Chicken Wings (6 Pcs) + Fish Tikka (6 Pcs) + Veg Kebabs (6 Pcs) + Veg Rolls (6 Pcs) [Main Course] - Butter Chicken + Mutton Rogan Josh + Dal Makhani + Chicken Dum Biryani + Wheat Parathas (3 Nos) [Three Desserts] - Angoori Jamun (8 Pcs) + Moong Dal Halwa + Brownie - Accompanied with Mint Chutney, Salan, Dips & Salad. A premium Barbeque Nation buffet served at home.",₹1349/-,Non-Veg,https://cdn.urbanpiper.com/media/bizmedia/2022/10/28/cho16x9jpg021_1666962122.jpg,Add,"AddBarbeque in a Box (NV) Premium (Prawns and Mutton)[Six Starters] - Chilly Garlic Prawns (6 Pcs) + Chicken Tikka (4 Pcs) + Chicken Wings (6 Pcs) + Fish Tikka (6 Pcs) + Veg Kebabs (6 Pcs) + Veg Rolls (6 Pcs) [Main Course] - Butter Chicken + Mutton Rogan Josh + Dal Makhani + Chicken Dum Biryani + Wheat Parathas (3 Nos) [Three Desserts] - Angoori Jamun (8 Pcs) + Moong Dal Halwa + Brownie - Accompanied with Mint Chutney, Salan, Dips & Salad. A premium Barbeque Nation buffet served at home.Read more₹1349/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Barbeque in a Box (Serves 2-3),160,Barbeque in a box (Non Veg Overload),"[Five Starters] Chilly Garlic Prawns (6 Pcs) + Chicken Tikka (4 Pcs) + Tandoori Tangdi(2 Pcs) + Chicken Wings (6 Pcs) + Fish Tikka (6 Pcs) + [Main Course] Butter Chicken Masala + Mutton Rogan Josh + Egg Curry + Chicken Dum Biryani + Wheat Paratha (3 Pcs). [Three Desserts] Angoori Gulab Jamun (8 Nos) + Brownie + Moong Dal Halwa. Accompanied with Mint Chutney, Salan, Dips & Salad.",₹1399/-,Non-Veg,https://cdn.urbanpiper.com/media/bizmedia/2022/10/28/cho16x9jpg015_1666962207.jpg,Add,"AddBarbeque in a box (Non Veg Overload)[Five Starters] Chilly Garlic Prawns (6 Pcs) + Chicken Tikka (4 Pcs) + Tandoori Tangdi(2 Pcs) + Chicken Wings (6 Pcs) + Fish Tikka (6 Pcs) + [Main Course] Butter Chicken Masala + Mutton Rogan Josh + Egg Curry + Chicken Dum Biryani + Wheat Paratha (3 Pcs). [Three Desserts] Angoori Gulab Jamun (8 Nos) + Brownie + Moong Dal Halwa. Accompanied with Mint Chutney, Salan, Dips & Salad.Read more₹1399/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Barbeque in a Box (Serves 2-3),161,Barbeque in a Box (Non Veg) Premium,"Serves 2-3 [Six Starters] Chicken Tikka (4 Pcs) + Reshmi Chicken Wings (6 Pcs) + Fish Tikka (6 Pcs) + Veg Roll (6 Pcs) + Veg Kebabs (6 Pcs) + Chicken Seekh Kebab (6 Pcs). [Main Course] - Chicken Butter Masala + Egg Curry + Dal Makhani + Chicken Dum Biryani + Wheat Paratha (3 Pcs) [Three Desserts] - Angoori Gulab Jamun (8Pcs) + Brownie + Moong Dal Halwa. Accompanied with Mint Chutney, Salan, Dips & Salad. Barbeque Nation Buffet served at Home.",₹1149/-,Non-Veg,https://cdn.urbanpiper.com/media/bizmedia/2023/08/18/Barbeque_in_a_box__-_NO_MUTTON_PRAWNjpg001_1669646342_1692328122.jpg,Add,"AddBarbeque in a Box (Non Veg) Premium Serves 2-3 [Six Starters] Chicken Tikka (4 Pcs) + Reshmi Chicken Wings (6 Pcs) + Fish Tikka (6 Pcs) + Veg Roll (6 Pcs) + Veg Kebabs (6 Pcs) + Chicken Seekh Kebab (6 Pcs). [Main Course] - Chicken Butter Masala + Egg Curry + Dal Makhani + Chicken Dum Biryani + Wheat Paratha (3 Pcs) [Three Desserts] - Angoori Gulab Jamun (8Pcs) + Brownie + Moong Dal Halwa. Accompanied with Mint Chutney, Salan, Dips & Salad. Barbeque Nation Buffet served at Home. Read more₹1149/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Barbeque in a Box (Serves 2-3),162,Barbeque in a Box (Chicken Overload),"[Four Starters] - Chicken Wings (12 Pcs) + Chicken Tikka (4 Pcs) + Tandoori Tangdi (2 Pcs) + Chicken Seekh Kebab (6 Pcs) [Main Course] - Butter Chicken + Egg Curry + Dal Makhani + Chicken Dum Biryani + Wheat Paratha (3 Pcs) [Three Desserts] - Angoori Gulab Jamun (8 Pcs) + Brownie + Moong Dal Halwa. Accompanied with Mint Chutney, Salan, Dips & Salad. A special Box curated for chicken lovers.",₹1349/-,Non-Veg,https://cdn.urbanpiper.com/media/bizmedia/2023/04/27/Barbeque_in_a_box__Chicken_overload_1682594073.jpg,Add,"AddBarbeque in a Box (Chicken Overload)[Four Starters] - Chicken Wings (12 Pcs) + Chicken Tikka (4 Pcs) + Tandoori Tangdi (2 Pcs) + Chicken Seekh Kebab (6 Pcs) [Main Course] - Butter Chicken + Egg Curry + Dal Makhani + Chicken Dum Biryani + Wheat Paratha (3 Pcs) [Three Desserts] - Angoori Gulab Jamun (8 Pcs) + Brownie + Moong Dal Halwa. Accompanied with Mint Chutney, Salan, Dips & Salad. A special Box curated for chicken lovers.Read more₹1349/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Barbeque in a Box (Serves 2-3),163,Classic Meal Box (Veg) – Premium,"Scrumptious Box of India’s Favourites - Paneer Butter Masala (2 Portions), Dal Makhani, Mix Veg, Barbecue Veg Dum Biryani, Steamed Basmati Rice, Wheat Parathas (3 Nos) Angoori Gulab Jamun (8 Nos), Chocolate Brownie, Moong Dal Halwa, Mint Chutney, Raita, Garden Salad & Pickle. Share with your loved ones.",₹899/-,Veg,https://cdn.urbanpiper.com/media/bizmedia/2023/04/27/Classic_Meal_Box_Veg_Premium_Serves_2_1682582904.jpg,Add,"AddClassic Meal Box (Veg) – PremiumScrumptious Box of India’s Favourites - Paneer Butter Masala (2 Portions), Dal Makhani, Mix Veg, Barbecue Veg Dum Biryani, Steamed Basmati Rice, Wheat Parathas (3 Nos) Angoori Gulab Jamun (8 Nos), Chocolate Brownie, Moong Dal Halwa, Mint Chutney, Raita, Garden Salad & Pickle. Share with your loved ones.Read more₹899/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Barbeque in a Box (Serves 2-3),164,Classic Meal Box (Non Veg) - Premium,"Wholesome box of Curries & Biryani from the house of Barbeque Nation contains - Chicken Butter Masala (2 Portions), Egg Curry, Dal Makhani, Chicken Dum Biryani, Steamed Basmati Rice, Wheat Parathas (3 Nos) Angoori Gulab Jamun (8 Nos), Chocolate Brownie, Moong Dal Halwa, Mint Chutney, Raita & Garden Salad. Share with your loved ones.",₹999/-,Non-Veg,https://cdn.urbanpiper.com/media/bizmedia/2023/04/25/Classic_Meal_Box_Non_Veg_Premium_1682397992.jpg,Add,"AddClassic Meal Box (Non Veg) - PremiumWholesome box of Curries & Biryani from the house of Barbeque Nation contains - Chicken Butter Masala (2 Portions), Egg Curry, Dal Makhani, Chicken Dum Biryani, Steamed Basmati Rice, Wheat Parathas (3 Nos) Angoori Gulab Jamun (8 Nos), Chocolate Brownie, Moong Dal Halwa, Mint Chutney, Raita & Garden Salad. Share with your loved ones.Read more₹999/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Rice & Breads,165,Jeera Rice,Fragrant basmati rice cooked with cumin seeds .,₹199/-,Veg,https://cdn.urbanpiper.com/media/bizmedia/2025/07/09/09ae5c5b-2e2d-4785-86ef-f1ea87775e1e..jpg,Add,AddJeera RiceFragrant basmati rice cooked with cumin seeds . ₹199/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Rice & Breads,166,Garlic Naan (1 No),"Soft, fluffy naan topped with fragrant garlic, baked to golden perfection.",₹45/-,Veg,https://cdn.urbanpiper.com/media/bizmedia/2025/07/09/a92a4e65-404e-41c2-b07f-63c4e357c5e8..jpg,Add,"AddGarlic Naan (1 No)Soft, fluffy naan topped with fragrant garlic, baked to golden perfection. ₹45/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Rice & Breads,167,Tandoori Roti (1 No),"Whole wheat flatbread cooked in a tandoor for a smoky, crisp, and soft texture.",₹45/-,Veg,https://cdn.urbanpiper.com/media/bizmedia/2025/07/09/0743d074-330c-46d2-a01a-e54a8cf1c681..jpg,Add,"AddTandoori Roti (1 No)Whole wheat flatbread cooked in a tandoor for a smoky, crisp, and soft texture. ₹45/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Rice & Breads,168,Flavoured Rice,Flavoured Rice,₹169/-,Veg,https://cdn.urbanpiper.com/media/bizmedia/2022/10/26/Flavoured-Rice-17x13.jpg,Add,AddFlavoured RiceFlavoured Rice ₹169/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Rice & Breads,169,Steamed Basmati Rice,"Steamed Basmati rice, perfect & fluffy. A must try with our mains.",₹159/-,Veg,https://cdn.urbanpiper.com/media/bizmedia/2022/10/21/_Steamed-Basmati-Rice-17x13.jpg,Add,"AddSteamed Basmati RiceSteamed Basmati rice, perfect & fluffy. A must try with our mains. ₹159/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Rice & Breads,170,Whole Wheat Paratha (1 No),"Enjoy this warm, crispy layered flatbread delight with any of curries or Kebabs. Kcal - 3680",₹55/-,Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/l/2020/10/30/malabar_parata_COMPRESSED.jpg,Add,"AddWhole Wheat Paratha (1 No)Enjoy this warm, crispy layered flatbread delight with any of curries or Kebabs. Kcal - 3680 ₹55/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606","Meals, Thalis and Bowls",171,Paneer Butter Masala & Dal Makhani Meal,Wholesome meal of Paneer Butter Masala and Dal Makhani - Served with your choice of Flavored Rice OR Parathas (2Nos). Kcal - 1790,₹279/-,Veg,https://cdn.urbanpiper.com/media/bizmedia/2025/07/08/aca988a6-1b12-41fb-835b-c1b76b8ea448..jpg,Add,AddPaneer Butter Masala & Dal Makhani MealWholesome meal of Paneer Butter Masala and Dal Makhani - Served with your choice of Flavored Rice OR Parathas (2Nos). Kcal - 1790 ₹279/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606","Meals, Thalis and Bowls",172,Butter Chicken & Dal Makhani Meal,Wholesome meal of Butter Chicken (boneless 4-5 Pcs) and Dal Makhani. Served with your choice of Flavoured Rice OR Parathas (2Nos). Kcal - 1767,₹299/-,Non-Veg,https://cdn.urbanpiper.com/media/bizmedia/2025/07/08/fa42f1e7-cb58-4a91-8aba-181375308e7d..jpg,Add,AddButter Chicken & Dal Makhani MealWholesome meal of Butter Chicken (boneless 4-5 Pcs) and Dal Makhani. Served with your choice of Flavoured Rice OR Parathas (2Nos). Kcal - 1767 ₹299/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Barbeque in a Box (Serves 1-2),173,Barbeque in a Box (Chicken Biryani) Regular,"Kebabs & Biryani Feast: [Two Starters] - Chicken Tikka (4 Pcs) - Kalmi Fish Tikka (6Pcs) [Chicken Dum Biryani - 2 Portions] [Dessert] - Angoori Gulab Jamun (8 Pcs) - Accompanied with Salan, Dips, Mint Chutney, Raita & Salad].",₹929/-,Non-Veg,https://cdn.urbanpiper.com/media/bizmedia/2023/04/27/Biryanis_and_Kebabs_Box_NonVeg_Regular_1682584972.jpg,Add,"AddBarbeque in a Box (Chicken Biryani) RegularKebabs & Biryani Feast: [Two Starters] - Chicken Tikka (4 Pcs) - Kalmi Fish Tikka (6Pcs) [Chicken Dum Biryani - 2 Portions] [Dessert] - Angoori Gulab Jamun (8 Pcs) - Accompanied with Salan, Dips, Mint Chutney, Raita & Salad]. Read more₹929/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Barbeque in a Box (Serves 1-2),174,Barbeque in a Box (Veg Biryani) Regular,"Kebabs & Biryani feast: [Two Starters] - Veg Roll (6 Pcs) + Tandoori Paneer Tikka (4 Pcs) [Veg Dum Biryani- 2 Nos] [Dessert] - Angoori Gulab Jamun (8Pcs) [Accompanied with Salan, Dips & Salad]. Earlier called as Biryanis and Kebabs Box (Veg) Regular",₹829/-,Veg,https://cdn.urbanpiper.com/media/bizmedia/2023/04/25/Biryanis_and_Kebabs_Box_Veg_Regular_1682398418.jpg,Add,"AddBarbeque in a Box (Veg Biryani) RegularKebabs & Biryani feast: [Two Starters] - Veg Roll (6 Pcs) + Tandoori Paneer Tikka (4 Pcs) [Veg Dum Biryani- 2 Nos] [Dessert] - Angoori Gulab Jamun (8Pcs) [Accompanied with Salan, Dips & Salad]. Earlier called as Biryanis and Kebabs Box (Veg) RegularRead more₹829/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Barbeque in a Box (Serves 1-2),175,Classic Meal Box (Veg) Regular,"King Size Meal – Paneer Butter Masala, Dal Makhani, Barbecue Veg Dum Biryani, Wheat Parathas (3 Nos) Angoori Gulab Jamun (8 Nos), Raita & Garden Salad. Eat like a King with your favourite.",₹729/-,Veg,https://cdn.urbanpiper.com/media/bizmedia/2022/12/01/Classic_Meal_Box_Veg_Regular_1669924277.png,Add,"AddClassic Meal Box (Veg) RegularKing Size Meal – Paneer Butter Masala, Dal Makhani, Barbecue Veg Dum Biryani, Wheat Parathas (3 Nos) Angoori Gulab Jamun (8 Nos), Raita & Garden Salad. Eat like a King with your favourite. ₹729/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Barbeque in a Box (Serves 1-2),176,Classic Meal Box (Non-Veg) Regular,"King Size Meal - Chicken Butter Masala, Dal Makhani, Chicken Dum Biryani, Wheat Parathas (3 Nos) Angoori Gulab Jamun (8 Nos), Raita & Garden Salad. Perfect to share with your bestie.",₹829/-,Non-Veg,https://cdn.urbanpiper.com/media/bizmedia/2022/12/02/Classic_Meal_Box_Non-Veg_Regular_1669962346.png,Add,"AddClassic Meal Box (Non-Veg) RegularKing Size Meal - Chicken Butter Masala, Dal Makhani, Chicken Dum Biryani, Wheat Parathas (3 Nos) Angoori Gulab Jamun (8 Nos), Raita & Garden Salad. Perfect to share with your bestie. ₹829/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Desserts & Beverages,177,Angoori Gulab Jamun,A bliss to gobble up these small spongy pearl shaped slightly warm gulab jamuns (12 Nos),₹199/-,Veg,https://cdn.urbanpiper.com/media/bizmedia/2022/10/26/Jamun-17x13.jpg,Add,AddAngoori Gulab JamunA bliss to gobble up these small spongy pearl shaped slightly warm gulab jamuns (12 Nos) ₹199/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
